0,0,0.122404,0.0765351,0,0,0.0453841,0.0580808,0.0580808,0,0,0,0.0661033,0,0,0.0353627,0,0,0,0,0,0,0,0,0.0501325,0,0.0789207,0,0,0.0394398,0.18068,0,0,0.0580808,0.0406733,0.0752375,0,0,0.0376323,0.0324981
0,0,0,0,0,0,0.0620715,0.175456,0.175456,0,0,0.0506554,0,0,0.0963979,0,0,0,0,0,0,0,0.0497038,0,0,0,0,0,0,0,0,0,0.0667105,0.175456,0,0.0508168,0.0648166,0,0,0
0,0.0487489,0.0957134,0.0891126,0,0.0535252,0,0,0,0,0,0.0464417,0.038194,0,0,0,0.0496289,0.127701,0.0455512,0,0,0,0,0,0,0,0,0.105631,0,0,0,0,0,0,0,0,0,0,0,0.228247
0,0,0.107082,0.100965,0,0,0.204633,1,1,0,0,0.101094,0.0874991,0,0.244171,0.0463051,0,0,0,0.0860625,0,0,0.04867,0,0.0648049,0,0.0524367,0,0,0.0518363,0.0566551,0,0.06354,0.887032,0.0549024,0.148768,0.0640726,0,0.0495017,0.0435278
0,0,0.0673984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0945419,0.088844,0,0,0.179778,0.820068,0.820068,0,0,0.0884669,0.0778693,0,0.218905,0.0412967,0,0,0,0.0760507,0,0,0.0432065,0,0.0567618,0,0.0479161,0,0,0.0455715,0.04979,0,0.0550996,0.918882,0.0486559,0.13159,0.0565494,0,0.0459786,0.03909
0,0,0,0,0,0,0,0.06688,0.06688,0.0721046,0.0550979,0,0.03431,0,0,0,0,0.0538798,0,0.0462553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06688,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.25198,0.198155,0.198155,0,0,0.0558893,0,0,0.904981,0,0,0,0,0,0,0,0.0526501,0,0,0,0,0,0,0,0,0,0.0714141,0.19364,0,0.0535377,0.0668526,0,0,0
0,0,0,0,0,0,0.269895,0.11339,0.11339,0,0,0.0360351,0,0,0.0678574,0,0,0,0,0,0,0,0.0347235,0,0,0,0.0366089,0,0,0,0.0834024,0,0.0465205,0.11339,0.14795,0.0356283,0.045821,0,0,0
